"MK2 Gambetta","6 Rue Belgrand, Paris","playground","48.8647","2.39964","75020","MK2_75020_2474","pl-75020","kfex3075","kfex3075_2475"
"MOA France","29 Rue de la Procession, Paris","museum","48.8383","2.30744","75014","MOA_75014_1593","mu-75014","kfex3075","kfex3075_1594"
"Modus Art Gallery","23 Place des Vosges, Paris","museum","48.8563","2.36522","75003","Modu_75003_358","mu-75003","kfex3075","kfex3075_359"
"Môm'Art Hotel Paris","42 Rue d'Orsel, Paris","playground","48.8837","2.34266","75018","Môm'_75018_2160","pl-75018","kfex3075","kfex3075_2161"
"Monceau Wagram Hotel - Paris","7 Rue Rennequin, Paris","playground","48.8809","2.29899","75017","Monc_75017_2018","pl-75017","kfex3075","kfex3075_2019"
"Moncœur Belleville","1 Rue des Envierges, Paris","restaurant","48.8716","2.38585","75020","Monc_75020_2404","re-75020","kfex3075","kfex3075_2405"
"Monnaie de Paris","11 Quai de Conti, Paris","museum","48.8567","2.33905","75001","Monn_75001_157","mu-75001","kfex3075","kfex3075_158"
"MONOPRIX","13 Rue Auguste Perret, Paris","playground","48.8242","2.35893","75013","MONO_75013_1479","pl-75013","kfex3075","kfex3075_1480"
"Monoprix","42 Rue Daviel, Paris","playground","48.8284","2.34415","75013","Mono_75013_1486","pl-75013","kfex3075","kfex3075_1487"
"Monoprix","18 Rue de Passy, Paris","playground","48.8583","2.2821","75016","Mono_75016_1891","pl-75016","kfex3075","kfex3075_1892"
"MONOPRIX","60-64 Rue d'Auteuil, Paris","playground","48.8481","2.26158","75016","MONO_75016_1917","pl-75016","kfex3075","kfex3075_1918"
"MONOP'","1-3 Place Pigalle, Paris","restaurant","48.8821","2.33781","75018","MONO_75018_2133","re-75018","kfex3075","kfex3075_2134"
"MONOPRIX","5 Rue Letort, Paris","playground","48.8939","2.34203","75018","MONO_75018_2173","pl-75018","kfex3075","kfex3075_2174"
"Montparnasse Gallery","55 Rue du Montparnasse, Paris","museum","48.8421","2.3257","75006","Mont_75006_664","mu-75006","kfex3075","kfex3075_665"
"MonterKing","5 Rue de Dunkerque, Paris","amusement_park","48.8791","2.35783","75009","Mont_75009_997","am-75009","kfex3075","kfex3075_998"
"Monte en Graine","6 Sentier de Montempoivre, Paris","park","48.8402","2.40139","75012","Mont_75012_1178","pa-75012","kfex3075","kfex3075_1179"
"Montparnasse Daguerre","94 Rue Daguerre, Paris","playground","48.8361","2.3242","75014","Mont_75014_1613","pl-75014","kfex3075","kfex3075_1614"
"Monument aux Agents du Réseau de l'Est morts pour la Patrie","Rue d'Alsace, Paris","museum","48.8773","2.3584","75009","Monu_75009_980","mu-75009","kfex3075","kfex3075_981"
"Morello Pizza","1 Rue Sidi Brahim, Paris","restaurant","48.8385","2.39935","75012","More_75012_1266","re-75012","kfex3075","kfex3075_1267"
"Moulin Vert Hotel - Paris","74 Rue du Moulin Vert, Paris","playground","48.8315","2.31975","75014","Moul_75014_1628","pl-75014","kfex3075","kfex3075_1629"
"Mount Oenis","20 Rue du Mont-Cenis, Paris","park","48.8877","2.34163","75018","Moun_75018_2066","pa-75018","kfex3075","kfex3075_2067"
"Mountain","136 Rue de Crimée, Paris","restaurant","48.8868","2.38144","75019","Moun_75019_2274","re-75019","kfex3075","kfex3075_2275"
"Mouvement GiletVert #GV SAUVONS LA PLANETE !","38 Rue Keller, Paris","park","48.8557","2.37534","75011","Mouv_75011_1071","pa-75011","kfex3075","kfex3075_1072"
"Mr Dupré","7 Rue Jobbé Duval, Paris","park","48.8349","2.29931","75015","MrD_75015_1665","pa-75015","kfex3075","kfex3075_1666"
"M Social Hotel Paris","12 Boulevard Haussmann, Paris","playground","48.8725","2.33787","75002","MSo_75002_252","pl-75002","kfex3075","kfex3075_253"
"Mt 15","69 Rue des Entrepreneurs, Paris","park","48.845","2.29007","75015","Mt1_75015_1652","pa-75015","kfex3075","kfex3075_1653"
"Muette Stadium","60 Boulevard Lannes, Paris","playground","48.8652","2.26957","75016","Muet_75016_1902","pl-75016","kfex3075","kfex3075_1903"
"Muki Sushi","100 Rue de Meaux, Paris","restaurant","48.885","2.3804","75019","Muki_75019_2265","re-75019","kfex3075","kfex3075_2266"
"Mundolingua","10 Rue Servandoni, Paris","museum","48.85","2.33469","75005","Mund_75005_577","mu-75005","kfex3075","kfex3075_578"
"MUR DE GRAFFITI","77 Quai de Valmy, Paris","museum","48.8723","2.36398","75003","MUR_75003_375","mu-75003","kfex3075","kfex3075_376"
"Musée d'Orsay","Esplanade Valéry Giscard d'Estaing, Paris","museum","48.86","2.32656","75001","Musé_75001_102","mu-75001","kfex3075","kfex3075_103"
"Musée Grévin","10 Boulevard Montmartre, Paris","museum","48.8718","2.34222","75001","Musé_75001_106","mu-75001","kfex3075","kfex3075_107"
"Musée de l'Orangerie","Jardin des Tuileries, Paris","museum","48.8638","2.32267","75001","Musé_75001_107","mu-75001","kfex3075","kfex3075_108"
"Musée des Arts Décoratifs","107 Rue de Rivoli, Paris","museum","48.8631","2.33349","75001","Musé_75001_108","mu-75001","kfex3075","kfex3075_109"
"Musée Maillol","59-61 Rue de Grenelle, Paris","museum","48.8548","2.32491","75001","Musé_75001_110","mu-75001","kfex3075","kfex3075_111"
"Musée du Parfum","9 Rue Scribe, Paris","museum","48.8715","2.33027","75001","Musé_75001_111","mu-75001","kfex3075","kfex3075_112"
"Musée de Cluny","28 Rue du Sommerard, Paris","museum","48.8505","2.34408","75001","Musé_75001_113","mu-75001","kfex3075","kfex3075_114"
"Musée des Arts et Métiers","60 Rue Réaumur, Paris","museum","48.866","2.35562","75001","Musé_75001_115","mu-75001","kfex3075","kfex3075_116"
"Musée national de la Légion d’honneur et des ordres de chevalerie","2 Rue de la Légion d'Honneur, Paris","museum","48.8601","2.32456","75001","Musé_75001_116","mu-75001","kfex3075","kfex3075_117"
"Musée du Barreau de Paris","25 Rue du Jour, Paris","museum","48.8641","2.34508","75001","Musé_75001_118","mu-75001","kfex3075","kfex3075_119"
"Museum of the Art and History of Judaism","Hôtel de Saint-Aignan, 71 Rue du Temple, Paris","museum","48.861","2.35561","75001","Muse_75001_120","mu-75001","kfex3075","kfex3075_121"
"Museum of Freemasonry","16 Rue Cadet, Paris","museum","48.8749","2.34307","75001","Muse_75001_123","mu-75001","kfex3075","kfex3075_124"
"Musée - Librarie du Compagnonnage","10 Rue Mabillon, Paris","museum","48.8523","2.33508","75001","Musé_75001_134","mu-75001","kfex3075","kfex3075_135"
"Musée d’histoire de la médecine","12 Rue de l'École de Médecine, Paris","museum","48.8514","2.34083","75001","Musé_75001_139","mu-75001","kfex3075","kfex3075_140"
"Musée du Louvre - Département des Antiquités Orientales","Paris","museum","48.8614","2.33743","75001","Musé_75001_140","mu-75001","kfex3075","kfex3075_141"
"Musée du Louvre - Galerie des Antiquités","4 Quai François Mitterrand, Paris","museum","48.8595","2.33664","75001","Musé_75001_145","mu-75001","kfex3075","kfex3075_146"
"Musée du Louvre","Paris","museum","48.864","2.33105","75001","Musé_75001_148","mu-75001","kfex3075","kfex3075_149"
"Musée de la BnF","5 Rue Vivienne, Paris","museum","48.8674","2.33847","75001","Musé_75001_152","mu-75001","kfex3075","kfex3075_153"
"Museum of Hunting and Nature","62 Rue des Archives, Paris","museum","48.8614","2.3587","75002","Muse_75002_225","mu-75002","kfex3075","kfex3075_226"
"Musée de l'Illusion Paris","98 Rue Saint Denis, Paris","museum","48.8633","2.35005","75002","Musé_75002_235","mu-75002","kfex3075","kfex3075_236"
"Musée Technologique et Industriel","278 Rue Saint-Martin, Paris","museum","48.8665","2.35431","75002","Musé_75002_240","mu-75002","kfex3075","kfex3075_241"
"Musée National Picasso-Paris","5 Rue de Thorigny, Paris","museum","48.8599","2.36228","75003","Musé_75003_340","mu-75003","kfex3075","kfex3075_341"
"Musée Carnavalet","23 Rue de Sévigné, Paris","museum","48.8571","2.36286","75003","Musé_75003_342","mu-75003","kfex3075","kfex3075_343"
"Musée Cognacq-Jay","8 Rue Elzevir, Paris","museum","48.8582","2.36151","75003","Musé_75003_346","mu-75003","kfex3075","kfex3075_347"
"Musée de la Magie","11 Rue Saint-Paul, Paris","museum","48.8531","2.36122","75003","Musé_75003_348","mu-75003","kfex3075","kfex3075_349"
"Musée de poche","41 Rue de la Fontaine au Roi, Paris","museum","48.8684","2.37196","75003","Musé_75003_350","mu-75003","kfex3075","kfex3075_351"
"Musée Transitoire","32 Rue Saint-Paul, Paris","museum","48.854","2.36228","75003","Musé_75003_352","mu-75003","kfex3075","kfex3075_353"
"Musée National d'Art Moderne","Place Georges-Pompidou, Paris","museum","48.8603","2.35245","75003","Musé_75003_368","mu-75003","kfex3075","kfex3075_369"
"Musée de la préfecture de police","4 Rue de la Montagne Sainte Geneviève, Paris","museum","48.8494","2.34824","75004","Musé_75004_454","mu-75004","kfex3075","kfex3075_455"
"Musée Vivant du fromage","39 Rue Saint-Louis en l'Île, Paris","museum","48.8519","2.35611","75004","Musé_75004_460","mu-75004","kfex3075","kfex3075_461"
"Musée des automates","11 Rue Saint-Paul, Paris","museum","48.8531","2.36123","75004","Musé_75004_462","mu-75004","kfex3075","kfex3075_463"
"Musée de l'IMA","19 Quai Saint-Bernard, Paris","museum","48.8488","2.35735","75004","Musé_75004_467","mu-75004","kfex3075","kfex3075_468"
"Museum of the Armed Forces Health Service","1 Place Alphonse Laveran, Paris","museum","48.8402","2.34141","75005","Muse_75005_564","mu-75005","kfex3075","kfex3075_565"
"Musée du Luxembourg","19 Rue de Vaugirard, Paris","museum","48.8489","2.33417","75005","Musé_75005_576","mu-75005","kfex3075","kfex3075_577"
"Musée Rodin","77 Rue de Varenne, Paris","museum","48.8553","2.31584","75006","Musé_75006_658","mu-75006","kfex3075","kfex3075_659"
"Musée de La Poste","34 Boulevard de Vaugirard, Paris","museum","48.8414","2.31722","75006","Musé_75006_661","mu-75006","kfex3075","kfex3075_662"
"Museum of Relief Maps","Hôtel national des Invalides, 129 Rue de Grenelle, Paris","museum","48.8565","2.31339","75006","Muse_75006_663","mu-75006","kfex3075","kfex3075_664"
"Musée du quai Branly - Jacques Chirac","37 Quai Jacques Chirac, Paris","museum","48.8609","2.29789","75007","Musé_75007_777","mu-75007","kfex3075","kfex3075_778"
"Musée d'Art Moderne de Paris","11 Avenue du Président Wilson, Paris","museum","48.8643","2.29782","75007","Musé_75007_780","mu-75007","kfex3075","kfex3075_781"
"Musée de l'Ordre de la Libération","129 Rue de Grenelle, Paris","museum","48.8553","2.31166","75007","Musé_75007_782","mu-75007","kfex3075","kfex3075_783"
"Musée Yves Saint Laurent","5 Avenue Marceau, Paris","museum","48.8656","2.29945","75007","Musé_75007_784","mu-75007","kfex3075","kfex3075_785"
"Musée de L’Armée","21 Rue de Constantine, Paris","museum","48.8569","2.31231","75007","Musé_75007_785","mu-75007","kfex3075","kfex3075_786"
"musee Cernuschi","7 Avenue Velasquez, Paris","park","48.8796","2.31245","75008","muse_75008_824","pa-75008","kfex3075","kfex3075_825"
"Museum of Romantic Life","16 Rue Chaptal, Paris","museum","48.8814","2.33357","75008","Muse_75008_888","mu-75008","kfex3075","kfex3075_889"
"Musée Jacquemart-André","158 Boulevard Haussmann, Paris","museum","48.8756","2.31042","75008","Musé_75008_889","mu-75008","kfex3075","kfex3075_890"
"Musée Nissim de Camondo","63 Rue de Monceau, Paris","museum","48.8791","2.31247","75008","Musé_75008_891","mu-75008","kfex3075","kfex3075_892"
"Musée Cernuschi","7 Avenue Velasquez, Paris","museum","48.8796","2.31245","75008","Musé_75008_892","mu-75008","kfex3075","kfex3075_893"
"Musée du sourire","45 Rue de Lévis, Paris","museum","48.8831","2.31424","75008","Musé_75008_894","mu-75008","kfex3075","kfex3075_895"
"Musée Jean-Jacques Henner","43 Avenue de Villiers, Paris","museum","48.883","2.3077","75008","Musé_75008_896","mu-75008","kfex3075","kfex3075_897"
"Musée de Montmartre","12 Rue Cortot, Paris","park","48.8877","2.34067","75009","Musé_75009_934","pa-75009","kfex3075","kfex3075_935"
"Musée Mrj Moi","14 Rue de Paradis, Paris","museum","48.8747","2.35402","75009","Musé_75009_979","mu-75009","kfex3075","kfex3075_980"
"Musée des Moulages","1 Avenue Claude Vellefaux, Paris","museum","48.8723","2.3681","75010","Musé_75010_1040","mu-75010","kfex3075","kfex3075_1041"
"Museum of Smoking","7 Rue Pache, Paris","museum","48.8586","2.38219","75011","Muse_75011_1132","mu-75011","kfex3075","kfex3075_1133"
"Musée national de l'histoire de l'immigration","Palais de la Porte Dorée, 293 Avenue Daumesnil, Paris","museum","48.8352","2.40923","75012","Musé_75012_1292","mu-75012","kfex3075","kfex3075_1293"
"Musée Méliès","51 Rue de Bercy, Paris","museum","48.8372","2.38232","75012","Musé_75012_1298","mu-75012","kfex3075","kfex3075_1299"
"Musée d'Art et d'Histoire de l'Hôpital Sainte-Anne","1 Rue Cabanis, Paris","museum","48.8302","2.3405","75013","Musé_75013_1459","mu-75013","kfex3075","kfex3075_1460"
"Musée Atelier Adzak","3 Rue Jonquoy, Paris","museum","48.8303","2.31418","75014","Musé_75014_1598","mu-75014","kfex3075","kfex3075_1599"
"Musée Pasteur","25 Rue du Docteur Roux, Paris","museum","48.8404","2.31128","75014","Musé_75014_1605","mu-75014","kfex3075","kfex3075_1606"
"Musée Marmottan Monet","2 Rue Louis Boilly, Paris","museum","48.8593","2.26723","75016","Musé_75016_1878","mu-75016","kfex3075","kfex3075_1879"
"Musée de la Contrefaçon","16 Rue de la Faisanderie, Paris","museum","48.8702","2.27678","75016","Musé_75016_1881","mu-75016","kfex3075","kfex3075_1882"
"My house Bed & Breakfast","15 Rue Duvergier, Paris","playground","48.8896","2.37593","75019","Myh_75019_2323","pl-75019","kfex3075","kfex3075_2324"
"Nadaud Hôtel","8 Rue de la Bidassoa, Paris","playground","48.8654","2.39508","75020","Nada_75020_2459","pl-75020","kfex3075","kfex3075_2460"
"Nakagawa","9 Rue Lassus, Paris","restaurant","48.8755","2.38896","75019","Naka_75019_2237","re-75019","kfex3075","kfex3075_2238"
"National Archives Museum - Hôtel de Soubise","60 Rue des Francs Bourgeois, Paris","museum","48.86","2.3573","75003","Nati_75003_365","mu-75003","kfex3075","kfex3075_366"
"National Museum of Natural History","57 Rue Cuvier, Paris","museum","48.8417","2.35602","75005","Nati_75005_562","mu-75005","kfex3075","kfex3075_563"
"Natur&Zen Paris 12 : Massages Naturistes Professionnels pour Détente et Relaxation","84 Rue de Wattignies, Paris","playground","48.8299","2.39532","75012","Natu_75012_1323","pl-75012","kfex3075","kfex3075_1324"
"Nature Trail (Path of the old Petite Ceinture Railway)","32 Boulevard de Montmorency, Paris","park","48.853","2.26233","75016","Natu_75016_1787","pa-75016","kfex3075","kfex3075_1788"
"Nedorezoff Sophie","24 Rue Ramponeau, Paris","park","48.8711","2.3799","75011","Nedo_75011_1062","pa-75011","kfex3075","kfex3075_1063"
"Neige d'été","12 Rue de l'Amiral Roussin, Paris","restaurant","48.8454","2.29901","75015","Neig_75015_1700","re-75015","kfex3075","kfex3075_1701"
"Nelson Mandela Garden","32 Rue Berger, Paris","park","48.8619","2.34451","75001","Nels_75001_25","pa-75001","kfex3075","kfex3075_26"
"New Hotel République (ex-Albert's Hotel)","22 Rue du Grand Prieuré, Paris","playground","48.8661","2.36846","75003","New_75003_387","pl-75003","kfex3075","kfex3075_388"
"New Gallery of Digital Art","1 Rue de la Légion d'Honneur, Paris","museum","48.86","2.32656","75006","New_75006_677","mu-75006","kfex3075","kfex3075_678"
"New Hotel Roblin","6 Rue Chauveau Lagarde, Paris","playground","48.8714","2.32396","75008","New_75008_910","pl-75008","kfex3075","kfex3075_911"
"New Orient Hôtel","16 Rue de Constantinople, Paris","playground","48.8803","2.31973","75008","New_75008_915","pl-75008","kfex3075","kfex3075_916"
"New Hôtel Gare Du Nord","40 Rue de Saint-Quentin, Paris","playground","48.8796","2.35606","75010","New_75010_1052","pl-75010","kfex3075","kfex3075_1053"
"NextStreet Gallery","NextStreet Gallery, 23 Place des Vosges, Paris","museum","48.8563","2.36522","75003","Next_75003_372","mu-75003","kfex3075","kfex3075_373"
"Nina Sushi","158 Rue de Longchamp, Paris","restaurant","48.8684","2.27508","75016","Nina_75016_1834","re-75016","kfex3075","kfex3075_1835"
"Nina Sushi","86 Avenue de Villiers, Paris","restaurant","48.8845","2.30201","75017","Nina_75017_2001","re-75017","kfex3075","kfex3075_2002"
"Nomades","214 Rue de Charenton, Paris","park","48.8407","2.38749","75012","Noma_75012_1174","pa-75012","kfex3075","kfex3075_1175"
"Non Solo Cucina","135 Rue du Ranelagh, Paris","restaurant","48.8563","2.26685","75016","Non_75016_1828","re-75016","kfex3075","kfex3075_1829"
"Noocity Vegetable Garden at UNESCO","7 Place de Fontenoy-Unesco, Paris","park","48.8495","2.30594","75007","Nooc_75007_720","pa-75007","kfex3075","kfex3075_721"
"Normandy Le Chantier","7 Rue de l'Échelle, Paris","playground","48.8641","2.33412","75001","Norm_75001_175","pl-75001","kfex3075","kfex3075_176"
"Notre-Dame Walking Tour Start","Rue Galande, Paris","museum","48.8515","2.34721","75004","Notr_75004_469","mu-75004","kfex3075","kfex3075_470"
"Nouveau Casino","109 Rue Oberkampf, Paris","playground","48.8659","2.3779","75011","Nouv_75011_1166","pl-75011","kfex3075","kfex3075_1167"
"Nouvel Hotel","86 Rue Myrha, Paris","playground","48.8865","2.34892","75018","Nouv_75018_2156","pl-75018","kfex3075","kfex3075_2157"
"Novotel Paris Les Halles","8 Place Marguerite de Navarre, Paris","playground","48.8608","2.34653","75001","Novo_75001_163","pl-75001","kfex3075","kfex3075_164"
"Novotel Paris Charenton le Pont","3-5 Place des Marseillais, Charenton-le-Pont","playground","48.8261","2.40592","75012","Novo_75012_1301","pl-75012","kfex3075","kfex3075_1302"
"Novotel Paris Centre Gare Montparnasse","17 Rue du Cotentin, Paris","playground","48.8384","2.31497","75014","Novo_75014_1620","pl-75014","kfex3075","kfex3075_1621"
"Novotel Paris Centre Tour Eiffel","61 Quai de Grenelle, Paris","playground","48.8499","2.28326","75015","Novo_75015_1745","pl-75015","kfex3075","kfex3075_1746"
"Novotel Paris Vaugirard Montparnasse","257 Rue de Vaugirard, Paris","playground","48.84","2.30338","75015","Novo_75015_1749","pl-75015","kfex3075","kfex3075_1750"
"Novotel Paris 17","34 Avenue de la Porte d'Asnières, Paris","playground","48.892","2.30226","75017","Novo_75017_2031","pl-75017","kfex3075","kfex3075_2032"
"Numéro 1","Square Saint-Gilles - Grand-Veneur - Pauline-Roland, 75003, Paris","park","48.8593","2.36538","75003","Numé_75003_284","pa-75003","kfex3075","kfex3075_285"
"Numéro 41, Restaurant - Bistrot Paris 16","41 Avenue Mozart, Paris","restaurant","48.8552","2.27014","75016","Numé_75016_1848","re-75016","kfex3075","kfex3075_1849"
